欣赏频道,#genre#
千禧经典台,p3p://173.208.176.178:19806/5fdee1a2000b5fba6d93e51308cb7ddf
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
RTHK-31台,p3p://173.208.176.178:19806/6109ec88000eed44fda7d8ff6e487ce1
RTHK-32台,p3p://173.208.176.178:19806/6109eca300044552fda83fbc4a2f6a1b
RTHK-33台,p3p://173.208.176.178:19806/6649b63b0005235553d4eeaa04665f78
RTHK-34台,p3p://173.208.176.178:19806/6649b6c000029bce53d6f58d6f880e70
RTHK-35台,p3p://173.208.176.178:19806/6649b7100008096b53d82f711ddb55de
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳视澳门台,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语台,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯台,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac台,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
澳门mac台,p3p://173.208.176.178:19806/64c2611000018873288116d70e04175d
澳门莲花台,http://php.jdshipin.com:8880/amlh.php
澳门莲花台,p3p://173.208.176.178:19806/60b977ed000ba538c36458471a9d6772
Now财经台,p3p://173.208.176.178:19806/6256e47a0007a6bb0665fa1971252f50
东森经财台,p3p://173.208.176.178:19806/61468bd70005123dea7373f226636dba
闽南频柒,#genre#
中天新闻台,p3p://173.208.176.178:19806/613dba64000abeb1c801c02934bb45fc
tvbs新闻台,p3p://173.208.176.178:19806/621858e3000e70ad1217c0700d576ad0
东森新闻台,p3p://108.181.32.169:34778/64251f9700046520ea5ce8b85b6c11da
三立新闻台,p3p://173.208.176.178:19806/6014c896000c7101401f67cc5477681b
三立-inews,p3p://173.208.176.178:19806/644f81c10003ba2367cad2610d3a2ab5
寰宇新闻台,p3p://173.208.176.178:19806/653cd4a900049a4206d258a92e941b10
寰宇闽南台,p3p://173.208.176.178:19806/612d7c11000c9faf888ebf9f3276784e
闽壹新闻台,p3p://173.208.176.178:19806/621dbb640001cb2b272027f74da62753
闽镜新闻台,p3p://173.208.176.178:19806/63ebd33c0003c437e26ae87279d061f1
年代新闻台,p3p://173.208.176.178:19806/5fe09fec000ac0127462c4ac6b1f16a3
华视新闻台,p3p://173.208.176.178:19806/632c706b0009d57248864b64705a59a0
台视新闻台,p3p://173.208.176.178:19806/62caf1dc000525b3cbb4de6e3c0e2af8
中视新闻台,p3p://173.208.176.178:19806/61ff2b9d0004cfe6bb9a99f71e1c4c92
民视新闻台,p3p://173.208.176.178:19806/602f1f4a000aa86fa700c49817387f81
民视闽南台,p3p://173.208.176.178:19806/6001ba8400051d89f5b151a63fa96419
民视第一台,p3p://173.208.176.178:19806/5fe0a665000c49bf747c0dbd57ec09a3
民视台湾台,p3p://173.208.176.178:19806/6388b888000de54e5f4c698049f16f53
民视旅游台,p3p://173.208.176.178:19806/61769f2d000d84d7a63c4df74f4f24c4
华视闽南台,p3p://173.208.176.178:19806/61eff95c000bcf35803ebfe7426e2914
中视闽南台,p3p://173.208.176.178:19806/621dab720008820a26e1e06b75653395
公视闽南台,p3p://173.208.176.178:19806/63ebf0b7000e7d27e2de13a9113e7096
台视闽南台,p3p://173.208.176.178:19806/612ee2240008f3db8e0578dc59406f9e
台视财经台,p3p://173.208.176.178:19806/6223b571000a13023e78ece5030b5b05
中视青采台,p3p://173.208.176.178:19806/621db1fb0006fbf526fb672712522a46
中视经典台,p3p://173.208.176.178:19806/621db24e000d4a9726fcacfd58c400a2
中天亚洲台,p3p://173.208.176.178:19806/5fe6fce400011e568d3deaf35a511da9
中天娱乐台,p3p://173.208.176.178:19806/5ffae39100029825dafa1d03520571ac
tvbs精彩台,p3p://173.208.176.178:19806/61efd0a100047e1a7f9fa38d29f5746d
tvbs欢乐台,p3p://173.208.176.178:19806/61e831a60008c7d761db13151abe16ae
tvbs-HD台,p3p://173.208.176.178:19806/612ee5ef000f06f58e144b6727ec3efb
三立台湾台,p3p://173.208.176.178:19806/5fe2947f000c58a57c0623474ae64e07
三立综合台,p3p://173.208.176.178:19806/6233dc940004f17a7d90e7c364b93c82
三立都会台,p3p://173.208.176.178:19806/5fe29458000eb9287c058b8b2e5806e8
三立国际台,p3p://173.208.176.178:19806/5fe95e150003dbe09689221a68d3215e
靖洋戏剧台,p3p://173.208.176.178:19806/626104d8000627c22df3f662158708fa
人间卫视台,p3p://173.208.176.178:19806/64bbd61c0005f2d80ef27a2574246048
MO_亲子台,p3p://173.208.176.178:19806/61e0ffbf000c4e3545c098666cb76c2d
龙华偶像台,p3p://173.208.176.178:19806/609bb1b0000732744f174daa791d3b43
龙华戏剧台,p3p://173.208.176.178:19806/6214c295000a5fa204149eb30d3c30b4
龙华经典台,p3p://173.208.176.178:19806/6223b9d8000ef67e3e8a2073190e36d5
龙华洋片台,p3p://173.208.176.178:19806/64c0e1af000875f522a785c0570b06ae
龙华电影台,p3p://173.208.176.178:19806/621471310004d28d02d6aeb471c265ec
东森电影台,p3p://173.208.176.178:19806/62c103a5000b5a66a4eacca77822079a
东森幼幼台,p3p://173.208.176.178:19806/62c9a6bb000ac34dc6a767036c5f3878
东森综合台,p3p://173.208.176.178:19806/5fe8c5570001412994347b4506da6ebb
东森洋片台,p3p://173.208.176.178:19806/64c62c06000d1cf03751bf246ed813e7
纬来戏剧台,p3p://173.208.176.178:19806/5fe29426000330687c04c55011370c91
纬来育乐台,p3p://173.208.176.178:19806/6214bdc7000061300401d77e20cc43d8
纬来体育台,p3p://173.208.176.178:19806/5fe16e4c000e45c17788ec964e9c5564
智林体育台,p3p://173.208.176.178:19806/62148d7e000079c103453a521daa6e9f
八大第一台,p3p://173.208.176.178:19806/5fea93070007b1939b3ff46f17b905c7
八大戏剧台,p3p://173.208.176.178:19806/6224f676000aef1a435e76c619855b4e
八大娱乐台,p3p://173.208.176.178:19806/5fe293b60007594a7c0310e05b6a27ac
八大综合台,p3p://173.208.176.178:19806/61a57c52000cc2015d49e9e91be106b6
八大综艺台,p3p://173.208.176.178:19806/621e16570009521a28836f1b4c052719
八大精彩台,p3p://173.208.176.178:19806/6223beb7000542db3e9d251558fb45b1
Eleven一台,p3p://173.208.176.178:19806/6027f40400042e0d8b002a1b0af27e77
Eleven二台,p3p://173.208.176.178:19806/6025f1d0000440c783278efb13a4147e
爱尔达综合,p3p://173.208.176.178:19806/644f9341000c1001680f3089032174aa
爱尔达影剧,p3p://173.208.176.178:19806/644f91780000980d6808346f494d7ec1
爱尔达一台,p3p://173.208.176.178:19806/623a8d50000c965397b2d5b26c7b25bd
爱尔达二台,p3p://173.208.176.178:19806/623a8d8d0001570d97b3c11a65640b68
爱尔达三台,p3p://173.208.176.178:19806/622e99e60004026169046fd918be6ed7
博斯魅力台,p3p://173.208.176.178:19806/612ee43d000c84ea8e0dab707a8b2e0d
博斯网球台,p3p://173.208.176.178:19806/6275f21d000aeb447fb1e83c30d60273
博斯运动一,p3p://173.208.176.178:19806/61f02576000b2c0a80eb0552388d145e
博斯运动二,p3p://173.208.176.178:19806/62639c49000784a03813882a6f5c7e5d
博斯无限一,p3p://173.208.176.178:19806/647cba27000a6f78186e481d11013645
博斯无限二,p3p://173.208.176.178:19806/6146901b0006875bea841df772893d7b
亚洲旅游台,p3p://173.208.176.178:19806/61e4f963000c710c55474e4e1e2273d9
亚洲美食台,p3p://173.208.176.178:19806/62c9a44500000cd3c69dc74b77c62c82
动物星球台,p3p://173.208.176.178:19806/6214894b0007e3120334d50a59d03689
Hbo原创台,p3p://173.208.176.178:19806/623a6e38000091d497395ce957b27132
Hbo家庭台,p3p://173.208.176.178:19806/623a706d0003edf59741fcc023dc0089
Hbo巨献台,p3p://173.208.176.178:19806/623a700000069676974053b555b700d4
Hbo巨献备,p3p://173.208.176.178:19806/6233e648000735057db6cf734adf440d
AXN电影台,p3p://173.208.176.178:19806/6258ddc5000ee8a40e1bc8f50dec545c
KTSF-26台,p3p://173.208.176.178:19806/653e4cda0007743f0c8fade86d132b26
BOO电影台,p3p://173.208.176.178:19806/5fded40700033e036d5ebd8604bf417b
THrill-电影,p3p://173.208.176.178:19806/630c2b9400044df5ca7abd7159677c41
Cinemaxhk,p3p://173.208.176.178:19806/65b1767d00058cdcce68527c3131148e
Cinemaxhk,p3p://173.208.176.178:19806/64ce039d0009f00b55f3e422778f3af3
Lovenature,p3p://173.208.176.178:19806/655fa9280009c6278edfc1176731425f
Lovenature,p3p://173.208.176.178:19806/6233fcfa000be8f27e0f78035e656379
OneTV综合,p3p://173.208.176.178:19806/64d5c5550007c4d9744057ea09db782a
创世电视台,p3p://173.208.176.178:19806/65ac3ff5000d8862ba0b51494dc3254e
AnimaxHK,p3p://173.208.176.178:19806/6506d1a00000a99a33d7555a4b747caa
EYE-戏剧台,p3p://173.208.176.178:19806/64c62f0c000d47c0375d8ea3081775da
EYE-旅游台,p3p://173.208.176.178:19806/64c105a500023b4e2333fd1453e42393
罪案追缉CI,p3p://173.208.176.178:19806/623baf7a0004e5d79c2047cd46107be2
彩昌影剧台,p3p://173.208.176.178:19806/621de2ed000a255d27ba994346c66a7c
尼克JR频道,p3p://173.208.176.178:19806/6233e05300064fcf7d9f8a39563b6c75
达芬奇频道,p3p://173.208.176.178:19806/62011f820008c9f3c33ae0231cf86a05
CN-卡通台,p3p://173.208.176.178:19806/61ded38e000d52023d43f93e0ee00012
靖天卡通台,p3p://173.208.176.178:19806/625b6d3800022fe9181c1ee5362c159d
探索亚洲台,p3p://173.208.176.178:19806/623bc4f4000da3919c742e942bdb3571
bbc-eart台,p3p://173.208.176.178:19806/6444eb2e000921503e6ecfe873cd10b1
中旺电视台,p3p://173.208.176.178:19806/5fe09c570001addf7454c44e021f76be
壹电影频道,p3p://173.208.176.178:19806/651c3a7e00035f9e8778a18d0aeb27f1
靖天国际台,p3p://173.208.176.178:19806/612db8220006940e897960753ab534e9
龙华日韩台,p3p://173.208.176.178:19806/621e1d0e00085766289da9bb1d7120af
靖天戏剧台,p3p://173.208.176.178:19806/612db70e000298f98975294e4645098b
影迷数位台,p3p://173.208.176.178:19806/6223ae1b0007136f3e5c44280e3300fa
WarnerTV,p3p://173.208.176.178:19806/623a7c43000859b0977039e0175b0470
靖天综合台,p3p://173.208.176.178:19806/6223bd68000c7a903e980a5524d66f67
靖天映画台,p3p://173.208.176.178:19806/6258eae500040fd80e4f0b2311754279
美食星球台,p3p://173.208.176.178:19806/62c9a5620009f165c6a22320701370b6
History-台,p3p://173.208.176.178:19806/6233e1a30007e08d7da4ab21717b3e79
JET-综合台,p3p://173.208.176.178:19806/621e14f2000381b7287dfb1557135ff8
靖天欢乐台,p3p://173.208.176.178:19806/6258f7e400070ac10e81d00831393e97
靖天育乐台,p3p://173.208.176.178:19806/6223be04000a57323e9a6b2919b21d76
影迷纪实台,p3p://173.208.176.178:19806/62c9a2fe00025fc4c698ca952e9711cb
amc电影台,p3p://173.208.176.178:19806/625bbd49000d7c0d1954e42d45bc3182
靖天电影台,p3p://173.208.176.178:19806/61ed0469000059af74b25aa267531e5a
Mtv闽南台,p3p://173.208.176.178:19806/621e1827000d7a3a288a84ae70c44b0d
Lifetime韩,p3p://173.208.176.178:19806/623a91f0000d3ab297c4e6e2101d46b4
历史频道一,p3p://173.208.176.178:19806/6233e1a30007e08d7da4ab21717b3e79
历史频道二,p3p://173.208.176.178:19806/6233e2240002d3af7da6a1bf693a1ed5
Trace-体育,p3p://173.208.176.178:19806/644faccf000c7b6368730354764b17ed
韩国娱乐台,p3p://173.208.176.178:19806/621e16b0000ec4772884cc295a1614a8
Catch-电影,p3p://173.208.176.178:19806/6258e5c9000dd0d00e3b184c1b9c4f4c
Cinem电影,p3p://173.208.176.178:19806/6233e8f1000112b17dc1320c7d1c4049
MyCin电影,p3p://173.208.176.178:19806/6233fc79000a0ea07e0d7fa1125015d0
LifeTime台,p3p://173.208.176.178:19806/623a91f0000d3ab297c4e6e2101d46b4
Boomerang,p3p://173.208.176.178:19806/621e313f0005594c28ec88582a49029c
原住民电视,p3p://173.208.176.178:19806/64450b180002b23d3eeb784a0aa62e20
公视戏剧台,p3p://173.208.176.178:19806/64450cdd000b67ea3ef2640f773a7ec7
EVE -HD台,p3p://173.208.176.178:19806/6445172e000920783f1aafee754f43e4
HGTV频道,p3p://173.208.176.178:19806/644518fd0002d5953f21bedc56b6465f
Cl古典音乐,p3p://173.208.176.178:19806/6452b4f1000c38e8744ac80744c33d67
Mezzolive,p3p://173.208.176.178:19806/6452bcb000039d52746907f4476f5e7b
猪哥亮歌厅,p3p://173.208.176.178:19806/6452bbf2000d02457466242b0e5c5ea2
Universetv,p3p://173.208.176.178:19806/644fbb7c0004a5e968ac550c11f72df5
GlobalTrek,p3p://173.208.176.178:19806/644fb34f000f396e688c67ff6b147338
霹雳闽南台,p3p://173.208.176.178:19806/644507280004aa433edc17562e211a38
Baby TV台,p3p://173.208.176.178:19806/64bea3f00002bdf919e6522520650b26
国会频道一,p3p://173.208.176.178:19806/64ce0646000722d755fe479603e64ba8
国会频道 二,p3p://173.208.176.178:19806/64ce06980008b4f755ff884d646a56da
SMART频道,p3p://173.208.176.178:19806/64e367a800053465a982145d191f168f
CMUSIC-台,p3p://173.208.176.178:19806/64e368dc000e5b23a986c9d62f9604df
寰宇财经台,p3p://173.208.176.178:19806/64e36edf00052681a99e432a601547f5
RockA电影,p3p://173.208.176.178:19806/65ad274400000b46bd92da681fce74f2
RockE电影,p3p://173.208.176.178:19806/65ad27c7000dfceebd94ddb20bec19f4
视华仁纪实,p3p://173.208.176.178:19806/62c9a3be00088219c69bba2111fd091e
大立电视台,p3p://173.208.176.178:19806/64c4d2ba00051d1d320d17d218503f93
番薯频道台,p3p://173.208.176.178:19806/64c27b030001a1b728e6741548c32c95
央卫频柒,#genre#
CCTV-1,p3p://108.181.32.169:10049/64260c74000c73e9edfa2a0e354364a8
CCTV-1,p3p://173.208.176.178:19806/62c200310006b7b2a8c4dade0fd02231
CCTV-2,p3p://108.181.32.169:10049/64260c83000b5f74edfa64604fe67a12
CCTV-2,p3p://173.208.176.178:19806/5fe15a4400093f55773aac0c576366b8
CCTV-3,p3p://108.181.32.169:10049/64260c9b0000ca3dedfabf6a10b00144
CCTV-3,p3p://173.208.176.178:19806/62be83ea0001dbed9b27d7bb43427d30
CCTV-4,p3p://108.181.32.169:10049/64260ca5000de050edfae9d444575946
CCTV-4,p3p://173.208.176.178:19806/61244d9c0006885d64b1b7591f6c12a0
CCTV-5,p3p://108.181.32.169:10049/64260cb0000afd53edfb140f10811127
CCTV-5,p3p://173.208.176.178:19806/62c2e10a000954acac332b30611a0e9d
CCTV-5+,p3p://108.181.32.169:10049/64260cbc00081417edfb42307c984dd4
CCTV5+,p3p://173.208.176.178:19806/6323522b0000ad5c24e892c57ad041c7
CCTV-6,p3p://108.181.32.169:10049/64260cc800087ffdedfb712c61a06569
CCTV-6,p3p://173.208.176.178:19806/62c1fdfa0006353aa8bc33e5054a54db
CCTV-7,p3p://108.181.32.169:10049/64260cd9000ba7ebedfbb46356b665a0
CCTV-7,p3p://173.208.176.178:19806/5fe3e41800087c1581251001631763fa
CCTV-8,p3p://108.181.32.169:10049/64260ce50007141fedfbe217161d5245
CCTV-8,p3p://173.208.176.178:19806/5ff866900007a9fbd141d26a26c3200d
CCTV-9,p3p://108.181.32.169:10049/64260cef0008fa21edfc09a37d024704
CCTV-9,p3p://173.208.176.178:19806/600b6ba2000d52801b8cbfda6cd319a2
CCTV-10,p3p://108.181.32.169:10049/64260d0a000e81f1edfc74866d9b5c0f
CCTV-10,p3p://173.208.176.178:19806/600b6e71000738431b97b6e5675e67a4
CCTV-11,p3p://108.181.32.169:10049/64260dce0000aea8edff6e9d426b2704
CCTV-11,p3p://173.208.176.178:19806/600b70950000f68f1ba011e06e003057
CCTV-12,p3p://108.181.32.169:10049/64260e37000ca83aee010bd5707e0fea
CCTV-12,p3p://173.208.176.178:19806/5fe3e42d00068cbf812561891e0e6b52
CCTV-13,p3p://108.181.32.169:10049/64260e45000ccab2ee01428e6da4043d
CCTV-13,p3p://173.208.176.178:19806/632351570006042224e55806316a7512
CCTV-14,p3p://108.181.32.169:10049/64260e4f0007169bee0168271778447e
CCTV-14,p3p://173.208.176.178:19806/600b718b0006dd9f1ba3d45468b1762e
CCTV-15,p3p://108.181.32.169:10049/64260e5a000a63ffee0193f872fa5767
CCTV-15,p3p://173.208.176.178:19806/63235101000d828724e40a062bb62592
CCTV-16,p3p://108.181.32.169:10049/642610a2000b33ebee0a7d6c26c160b2
CTV国际,p3p://173.208.176.178:19806/61244d9c0006885d64b1b7591f6c12a0
CTV美洲,p3p://173.208.176.178:19806/602f0bd2000b47fda6b4b7f96224105e
CGT阿语,p3p://173.208.176.178:19806/60e647e200033b4a726e736d14e93334
动作电影,http://58.59.47.242:8180/TV00000000000000000030@HHZT
动作电影,p3p://173.208.176.178:19806/63ec4d4200074d64e44790cb67ae7b20
家庭影院,http://58.59.47.242:8180/TV00000000000000000029@HHZT
家庭影院,p3p://173.208.176.178:19806/63ec4d000006b5ebe4468ed8604807ac
影迷电影,http://58.59.47.242:8180/TV00000000000000000031@HHZT
影迷电影,p3p://173.208.176.178:19806/63ec4caf00020428e445513c2d902fdb
中国电影,p3p://173.208.176.178:19806/63fe69a800089af82b062bc65bb57f67
新视觉hd,p3p://173.208.176.178:19806/63ec4d870003e9f2e4489d7821254fbb
五星体育,p3p://173.208.176.178:19806/63ec4dc200075675e44984ca52f86245
北京卫视,p3p://108.181.32.169:10049/64260fe100097b88ee078b124b8f3f9d
北京卫视,p3p://173.208.176.178:19806/5fe1591b000dc3b377362512452546e3
东方卫视,p3p://108.181.32.169:10049/64260ef600069de1ee03f45f41e9710e
东方卫视,p3p://173.208.176.178:19806/62d4a9f2000909c9f1ab0ea900607a3c
浙江卫视,p3p://108.181.32.169:10049/64260fec0004b10aee07b4d0681c628b
浙江卫视,p3p://173.208.176.178:19806/62c1fc2a0002c3eba8b51e81055b25b3
江苏卫视,p3p://108.181.32.169:10049/64260e700008a9f5ee01e97667ca7d36
江苏卫视,p3p://173.208.176.178:19806/62ebe68a000867fa4c6ed916192911b0
湖南卫视,p3p://108.181.32.169:10049/64260ee40007c511ee03ae5a4aed536d
湖南卫视,p3p://173.208.176.178:19806/62c2e1e3000b6afaac367b6247e40f8a
广东卫视,p3p://108.181.32.169:10049/64260f9d0003bfdeee067ffb753744c8
广东卫视,p3p://173.208.176.178:19806/5fedd54600018ac3a7fab8e83f1073c3
深圳卫视,p3p://108.181.32.169:10049/64261082000a8e12ee0a00412f96293c
深圳卫视,p3p://173.208.176.178:19806/5fe21c150008cdc67a2fc45c52c03e7b
安徽卫视,p3p://108.181.32.169:10049/64260fd5000d5883ee075d2f7d6a48e2
安徽卫视,p3p://173.208.176.178:19806/5fe21da0000a8d6d7a35cbbc30667835
天津卫视,p3p://173.208.176.178:19806/5fe21dfd000e7aa37a37380658302908
山东卫视,p3p://108.181.32.169:10049/64260f89000475c3ee06320a031a7286
山东卫视,p3p://173.208.176.178:19806/5fe2208a000bb11e7a412e17132544de
吉林卫视,p3p://173.208.176.178:19806/5fe220ab000694027a41adb200196608
辽宁卫视,p3p://173.208.176.178:19806/5fe2162b000d828b7a18ab7f6c8368be
河北卫视,p3p://173.208.176.178:19806/5fe15c48000a991c77428bff7b2b59ed
四川卫视,p3p://173.208.176.178:19806/5fe21e1a0007f53d7a37a7a91f1171d7
东南卫视,p3p://108.181.32.169:10049/64260fcb00035aa0ee0733907e64579c
东南卫视,p3p://173.208.176.178:19806/61396ab50001b07bb72a7a3c04304523
江西卫视,p3p://108.181.32.169:10049/64260f920000727aee06542a02064fce
江西卫视,p3p://173.208.176.178:19806/5fe21ab1000e4e987a2a57190bf705fd
厦门卫视,p3p://173.208.176.178:19806/63ec4617000ea493e42b92ae132b3883
海峡卫视,p3p://173.208.176.178:19806/63ec47390001586de42ffc1a7e1856a6
贵州卫视,p3p://173.208.176.178:19806/6022140a000e0258740d440853d209b9
河南卫视,p3p://108.181.32.169:10049/64260fb100056a93ee06ce871c2e5071
河南卫视,p3p://173.208.176.178:19806/5fe21fb6000ae57d7a3df1c35db55753
山西卫视,p3p://173.208.176.178:19806/63ec47dd000dba0fe4327fe92f826ca7
湖北卫视,p3p://108.181.32.169:10049/64260ed500091677ee0374195121319b
湖北卫视,p3p://173.208.176.178:19806/5fe15c7d00087e2377435a84444d3ac4
重庆卫视,p3p://108.181.32.169:10049/642610b9000df973ee0ad7f9779b6483
重庆卫视,p3p://173.208.176.178:19806/5fe22070000a826a7a40c843077f6b68
广西卫视,p3p://173.208.176.178:19806/602210560009472773fecbad4efa370f
云南卫视,p3p://173.208.176.178:19806/63ec497c00058741e438d2e90a5c74a9
新疆卫视,p3p://173.208.176.178:19806/63ec49c6000efa45e439f6607d261a01
西藏卫视,p3p://173.208.176.178:19806/63ec4ab500052d07e43d99727879092e
青海卫视,p3p://173.208.176.178:19806/63ec4bd00007d193e441eb97059d6779
海南卫视,p3p://108.181.32.169:10049/64260fc10002a54fee070c525d0d5e83
海南卫视,p3p://173.208.176.178:19806/63ec4c2d000a249be4435773000226af
陕西卫视,p3p://108.181.32.169:10049/642610c3000df7f5ee0aff0975881941
湾区卫视,p3p://108.181.32.169:10049/64261096000de036ee0a4f3b523d603e
内蒙古视,p3p://173.208.176.178:19806/63ec4a1f0006a1c8e43b4fe45f4007c7
黑龙江视,p3p://108.181.32.169:10049/64260fa7000c1330ee06a92c52724886	
黑龙江视,p3p://173.208.176.178:19806/6323b2350007630d265fbb91230b76bb
广东珠江,p3p://173.208.176.178:19806/63ec48e000076bf6e43672044d3841bb
广东珠江,p3p://173.208.176.178:19806/63fa66de000b08831b5b475e54e67ef1
广东体育,p3p://173.208.176.178:19806/63ec4b8400036b28e440c19a1b512b44
神州新聞,p3p://173.208.176.178:19806/655e74f7000953678a2be18968661f5f
戏曲名段,p3p://173.208.176.178:19806/63ec4f4e0008eb5de44f9010114b61da
金鹰卡通,p3p://173.208.176.178:19806/63ec4f9b000752c3e450bc6d341d5c72
省港澳闽,#genre#
广东珠江频道,http://ddns.cyruslee.top:8888/udp/239.77.0.1:5146
广东珠江频道,http://113.74.172.147:4000/udp/239.77.0.1:5146
广东珠江频道,p3p://108.181.20.159:34853/63fa66de000b08831b5b475e54e67ef1
广东体育频道,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146
广东体育频道,http://113.74.172.147:4000/udp/239.77.0.112:5146
广东体育频道,p3p://108.181.20.159:34853/63ec4b8400036b28e440c19a1b512b44
中天新闻频柒,p3p://173.208.176.178:19806/613dba64000abeb1c801c02934bb45fc
中天新闻频柒,P2p://generationnexxxt.com:19806/1180a44e6cef425e826c3e798f7f3ea9
中天新闻频伍,p3p://108.181.20.159:34853/613dba64000abeb1c801c02934bb45fc
有线新闻频伍,p3p://108.181.20.159:34853/655bd22c000147307fdff68936807320
